MCP
2409.74
2399.43
1899.45
1899.33
1899.17
1899.08
1499.79
1499.84
1499.89
1499.85
1499.79
1499.72
1499.51
1499.51
1499.3
1499.3
1499.29
1499.27
1499.38
1499.39
1499.38
1499.39
1499.45
1499.46
1499.68
1499.75
1499.88
1499.81
1602.61
1499.03
2449.41
2499.81
2599.6
2699.43
2629.5
2799.45
2699.81
2860.76
3150.13
3299.06
3289.87
3339.16
3500.01
3550.09
3400.35
3409.71
3339.46
3339.66
3475.62
3500.98
3350.49
3400.34
3339.68
3510.78
3289.97
3289.17
3239.89
2980.52
2799.06
2699.82
2699.89
2699.45
2699.14
2699.01
2609.42
2599.98
2699.45
2699.5
2599.71
2599.76
2609.78
2699.32
2649.01
2599.27
2503.29
2499.85
2499.86
2499.68
2599.64
2751.7
2849.18
2849.18
2599.83
2599.16
2499.58
2499.9
2599.73
2599.5
2649.58
2599.94
2959.61
2949.29
2599.66
2599.12
2509.45
2449.41
2199.93
2199.67
1599.99
1599.94
1599.91
1599.88
1899.1
1899.19
1899.27
1899.3
1499.97
1499.93
1499.9
1499.9
1499.75
1499.73
1499.71
1499.71
1499.65
1499.66
1499.64
1499.65
1499.67
1499.69
1500
1599.39
1830.19
1800.84
1899.49
1600.91
2870.68
3339.01
3449.78
3599.91
3600.89
3699.75
3699.74
3911.25
3799.06
3699.76
3695.17
3749.03
4400.76
4499.74
4020.62
4100.6
3999.43
4000.96
3999.46
3999.8
3999.17
3809.67
3750.94
3809.25
3650.8
3650.62
3602.04
3599.54
3450.88
3401
3350.97
3299.72
3349.09
3349.56
3349.55
3302.11
3299.27
3299.33
3289.25
3289.28
3339.88
3400.39
3400.4
3300.43
3400.13
3699.81
3826.66
3750.81
4126.67
3999.66
4499.19
4499.88
4000.24
4003.65
3800.72
3999.68
4289.11
3810.9
3837.45
3649.91
3349.24
3289.56
3249.74
3249.71
3237.8
3200.17
2959.21
2700.12
2359.4
2199.11
1899.83
1899.77
1649.97
1719.82
1799.21
1799.29
1649.31
1649.2
1649.19
1649.18
1600.23
1500.04
1499.99
1499.98
1499.97
1499.98
1499.98
1499.98
1499.88
1499.9
1649.23
1649.3
1649.52
1649.46
1649.46
1649.27
2983.92
2999.43
3249.72
3289.4
3299.78
3700.33
3399.6
4300.93
3900.11
4000.58
3700.35
3700.65
4066.99
4111.03
4100.02
4000.78
4100.73
4000.98
4000.65
4000.46
4000.42
3950.51
3950.23
3950.32
3809.14
3640
3600.4
3561.73
3449.5
3350.98
3299.98
3299.15
3299.57
3299.57
3299.55
3299.09
3289.25
3289.28
3299.06
3299.09
3289.33
3289.4
3299.31
3289.13
3149.97
3299.18
3400.72
3299.88
3750.69
3999.72
4500.27
4590.76
3999.07
3990.2
3750
3809.18
3965.21
3699.39
3699
3549.05
3249.14
2889.75
2980.15
2959.16
2699.76
2699.58
2699.35
2699.19
1949.72
1949.48
1949.11
1949.03
1699.66
1699.82
1699.98
1699.96
1699.49
1699.43
1699.44
1699.41
1602.32
1550.84
1550.8
1550.75
1499.87
1499.88
1499.87
1499.87
1499.9
1499.9
1499.97
1499.98
1699.98
1699.87
1800.42
1699.65
2899.34
2901.42
2959.91
3099.46
3299.62
3400.29
3299.68
3690.19
3450.83
3600.81
3650.25
3800.28
4100.29
4200.32
4200.28
4250.36
4300.11
4300.11
4300.13
4299.38
4250.96
4221.5
4150.36
4250.04
4100.11
3900.11
3700.09
3700.02
3499.78
3339.36
3400.88
3299.95
3299.77
3299.79
3300.12
3299.54
3219.03
3219.46
3202.44
3219.07
3099.86
3099.68
3289.08
3169.7
3289.24
3300.83
3499.01
3326.1
3750.58
3900.11
4020.88
4075.5
3911.24
3900.66
3800.11
3900.08
3699.8
3630.02
3509.08
3499.74
3580.95
3400.11
3100.16
3069.68
2529.17
2509.44
2499.58
2499.08
1899.71
1899.46
1899.29
1899.24
1699.82
1699.75
1699.71
1699.56
1699.41
1699.35
1699.23
1699.18
1550.61
1550.11
1550.03
1549.98
1549.43
1549.34
1549.33
1549.31
1499.8
1499.81
1499.98
1549
1699.41
1699.14
1549.55
1549.83
2749.19
2849.63
2850.24
3049.57
3289.64
3602.42
3600.55
3850.97
3750.57
3900.94
3950.94
4100.69
4000.79
4100.9
4100.55
4150.56
4200.8
4200.8
4200.83
4200.64
4200.53
4150.53
4150.36
4150.45
4000.71
3950.51
3750.79
3750.71
3750.37
3600.3
3700.02
3500.6
3499.03
3400.82
3339.39
3300.56
3299.1
3289.96
3289.99
3299.03
3300.69
3289.84
3361.62
3365.22
3334.08
3385.2
3500.26
3395.95
3390.67
3949.02
3850.09
3811.29
3580.22
3550.68
3400.57
3502.69
3499.64
3349.78
3289.86
3289.23
3900.97
3800.44
3469.41
3469.23
3039.1
2700.97
2519.26
2430.85
1899.97
1899.55
1899.34
1899.28
1800.23
1849.02
1849.07
1800.75
1699.9
1699.9
1699.91
1699.9
1699.59
1699.53
1699.53
1699.52
1549.93
1549.93
1549.94
1549.96
1549.56
1549.6
1549.95
1549.95
1899.32
1899.19
1699.74
1699.44
2599.83
2599.98
2749.92
2899.66
3000.59
3289.86
3339.08
3450.09
3339.26
3339.7
3379.16
3400.28
3390.85
3479.02
3479.29
3479.65
3479.57
3479.63
3479.86
3499.05
3400.89
3349.81
3350.5
3479.88
3400.97
3479.35
3339.39
3299.98
3219.67
2969.97
2969.28
2952.78
2899.67
2749.9
2709.83
2609.88
2599.92
2599.94
2609.07
2609.51
2599.9
2599.99
2799.66
2899.41
2950.74
2850.33
2749.36
2749
2899.63
3049.24
2980.57
3000.02
2975.57
3049.29
2980.79
3199.12
3289.55
3289.58
3289.09
3289.23
3400.31
3300.38
3289.65
3289.37
2709.65
2359.21
2149.8
2149.13
1899.44
1899.27
1899.11
1899.08
1899.77
1899.84
1899.87
1899.82
1899.75
1899.71
1899.71
1899.69
1899.52
1899.49
1899.5
1899.5
1899.01
1899.01
1899.01
1830.95
1499.96
1499.96
2000.85
2300.16
1899.87
1899.94
1899.52
1899.79
2619.76
2709.82
2980.28
3270.25
3339.16
3400.96
3499.13
3750.99
3400.77
3450.9
3900.21
3900.23
3700.59
3679.83
3749.77
3810.22
3750.3
3750.88
3900.16
3749.74
3679.39
3679.37
3500.03
3600.53
3499.99
3499.68
3369.41
3339.82
3299.25
3289.78
3289.85
3289.74
3289.39
3289.41
3289.45
3289.03
3289.23
3219.76
2999.29
2980.89
3000.81
3002.95
3149.96
3270.24
3750.3
3900.18
3750.92
3707.26
3900.55
3989.41
3970.52
3909.31
3909.07
3909.96
3899.05
3909.68
4000.71
3911.9
3850.53
3600.57
3580.08
3499.74
3339.09
3289.85
3000.29
2854.1
2549.56
2549.15
2509.41
2359.52
1899.89
1899.81
2350.57
2350.26
2346.23
2309.89
2309.68
2309.51
2309.53
2309.53
1899.67
1899.65
1899.64
1899.64
1899.17
1899.16
1899.16
1899.16
1899.17
1899.18
1899.85
1899.9
2359.01
2350.97
1899.89
2359.48
3099.85
3249.3
3289.43
3300.71
3339.2
3499.01
3500.01
3800.11
3749.29
3850.62
3900.96
4112.04
4499.07
4209.48
4136.8
4209.6
4230.72
4290.46
4499.1
4149.6
4209.68
4211.16
3850.19
3911.65
4499.44
4499.23
4499.24
4499
4034.96
4250.13
4000.92
3911.21
4000.54
4111.99
4001.09
4000.69
3749.65
3699.96
3549.22
3502.31
3339.61
3399.41
3400.87
3500.09
3850.27
4050
3950.46
3950.13
3809.4
3909.07
3900.46
3900.11
3800.33
3849.09
3749.61
3800.75
3749.22
3699.9
3699.16
3549.89
3900.42
3750.58
3500.79
3580.83
3260.52
3197.17
3193.92
3000.89
2609.82
2519.42
2430.05
2402.98
1899.3
1899.18
1899.16
1899.09
1899.06
1800.37
1719.84
1719.23
1602.1
1599.98
1599.98
1599.97
1599.67
1599.67
1599.67
1599.66
1599.64
1599.64
1630.82
1659.88
1699.34
1699.42
1699.05
1699.11
2959.44
2709.5
2950.81
3000.6
3000.93
3049.33
3049.5
3289.39
3100.13
3289.12
3289.52
3300.3
3499.67
3499.81
3499.46
3499.73
3499.27
3499.45
3400.6
3400.39
3339.66
3339.47
3339.07
3339.64
3379.14
3339.76
3339.82
3379.05
3299.46
3289.88
3289.31
3289.2
3219.57
3200.59
3130.75
3110.78
3099.34
3099.31
3099.33
3099.33
3069.07
3069.09
3099.08
3099.43
3289.51
3289.45
3289.78
3289.33
3299.74
3499.03
3475.57
3499.02
3499.25
3499.35
3499.27
3499.51
3499.42
3499.39
3499.27
3499.25
2889.7
2889.58
2889.4
2889.28
2499.8
2499.57
2499.24
2499.02
1950.54
1699.98
1699.82
1699.79
1899.1
1899.03
1830.15
1749.96
1749.93
1749.78
1749.75
1749.74
1749.75
1749.74
1749.74
1749.73
1599.7
1599.7
1599.7
1599.71
1599.71
1599.71
1599.91
1599.91
1620.78
1719.95
1600.37
1599.64
2799.16
2699.58
2699.66
2650.51
2700.34
2950.99
3085.5
3339.46
3339.6
3499.89
3499.9
3749.16
3609.47
3749.18
3609.52
3609.79
3500.08
3602.44
3499.02
3400.94
3400.62
3390.84
3339.56
3400.33
3400.6
3339.75
3339.11
3289.89
3749.3
3499.01
3339.48
3339.21
3299.7
3299.55
3299.6
3299.63
3339.08
3339.1
3339.25
3339.3
3339.62
3339.82
3591.81
3597.35
3591.96
3500.58
3602.6
3500.71
3600.19
3700.65
3630.86
3700.34
3602.1
3600.09
3609.45
3749.39
3750.36
3749.61
3750.61
3800.86
3800.08
3749.71
3400.74
3339.18
3000.45
2700.13
2499.77
2499.37
2359.04
1899.84
1899.61
1899.57
1769.92
1769.76
1769.62
1769.45
1769.17
1769.02
1749.92
1749.74
1749.47
1749.25
1749.23
1749.2
1599.73
1599.74
1599.74
1599.75
1599.75
1599.74
1658.01
1719.26
1899.59
1899.7
1899.44
1800.22
2700.19
2649.12
2699.68
2750.66
2700.69
2950.48
3002.72
3339.24
3339.79
3500.44
3550.78
3600.98
3600.79
3600.9
3600.92
3749.33
3600.96
3749.39
3600.95
3600.93
3650.7
3600.75
3600.8
3600.88
3700.75
3600.92
3749.98
3600.56
3809.17
3630.52
3600.74
3700.19
3600.82
3600.77
3600.78
3600.74
3600.38
3502.1
3494.27
3498.19
3496.74
3498.02
3498.86
3549.58
3499.82
3496.21
3499.1
3421.71
3499.03
3500.83
3399.96
3400.28
3399.97
3399.87
3499.05
3549.44
3600.01
3549.57
3549.36
3500.33
3399.9
3399.6
3289.2
3249.91
2609.56
2549.99
2499.75
2499.28
2199.06
1899.94
1899.46
1899.4
1899.69
1899.27
1899.2
1899.11
1800.22
1769.72
1769.56
1769.55
1769.12
1749.99
1750
1749.99
1599.81
1599.81
1599.81
1599.82
1599.8
1599.8
1800.53
1899.23
2309.81
2359.97
2479.43
2278.06
3289.15
3129.63
3289.24
3289.88
3302.14
3500.65
3400.18
3500.17
3600.88
3810.79
4010.18
4136.34
4500.59
4558.41
4700.07
4700.21
4500.45
4500.55
4500.23
4500.2
4499.15
4499.14
4020.99
4212.84
3999.11
3811.43
3749.11
3500.6
3810.94
3890.66
3849.05
3810.12
3700.62
3699.86
3630.95
3602.96
3600.57
3550.39
3498.4
3498.91
3499.79
3500.02
3550.03
3650.11
3600.17
3499.69
3500.03
3499.99
3500.93
3549.34
3600.91
3600.71
3709
3600.17
3749.19
3983.62
3750.87
3749.74
3749.1
3549.72
3993.9
3996.75
3749.9
3710.5
3000.46
2609.86
2549.47
2489.74
2359.09
1899.85
1899.65
1899.61
2599.91
2549.08
2499.21
2449.61
2430.6
2419.84
2419.57
2419.39
2309.42
2300.76
2300.61
2300.43
2300.15
2300.24
2300.24
2300.33
1699.96
1699.96
2010.79
2010.81
2419.97
2449.27
2449.13
2419.03
2950.16
2709.41
2902.82
2959.53
2800.79
3289.45
3289.71
3300.52
3299.71
3450.78
3450.74
3550.81
3550.82
3550.97
3550.96
3700.94
3700.97
3700.99
3700.88
3650.83
3600.61
3600.62
3500.51
3500.5
3500.99
3500.84
3499.47
3400.82
3900.42
3749.1
3550.77
3500.61
3500.64
3339.99
3339.8
3339.4
3300.02
3299.41
3289.96
3299.66
3239.09
3249.3
3200.64
3169.95
3339.9
3300.22
3249.1
2902.13
3000.99
3289.43
3299.35
3299.45
3299.69
3300.3
3299.59
3399.29
3399.07
3339.22
3339.35
3299.89
3299.53
3299.42
3199.13
3149.05
2499.51
2499.02
2419.03
2399.64
2349.23
1999.6
1899.74
1899.67
1899.52
1899.48
1899.43
1899.43
1869.4
1869.22
1869.48
1869.31
1699.72
1699.72
1699.72
1699.7
1699.36
1699.36
1699.37
1699.37
1699.05
1699.05
1699.09
1699.12
1699.83
1699.92
1659.31
1360.82
2749.55
2800.7
2959.61
3002.92
2950.16
3120.81
3289.55
3400.54
3576.5
3600.68
3810.17
3999.41
3799.23
3799.08
3750.99
3850.97
4009.15
4009.38
4009.59
4100.14
4020.32
4020.08
4100.75
4000.61
4009.59
4000.99
4000.79
4009.04
3800.6
3750.94
3810.57
3750.36
3599.56
3551
3550.93
3550.71
3550.65
3500.73
3500.6
3500.6
3289.07
3289.15
3289.44
3289.21
3400.75
3500.21
3251.01
3110.44
3399.84
3810.81
3900.41
3900.69
3600.88
3707.81
3599.67
3606.99
3602.36
3700.17
3599.57
3580.72
3350.73
3289.9
3099.33
3002.18
2709.71
2709.37
2549.08
2430.14
2201.34
1899.84
2359.08
2359.08
1769.54
1769.23
1700
1699.89
1699.6
1699.48
1699.37
1699.35
1699.23
1699.2
1699.2
1699.18
1600.47
1600.82
1600.8
1602.1
1602.41
1602.35
1602.97
1606.38
1699.55
1699.63
1950.87
1800.69
3289.72
3290
3319.33
3320
3319.68
3500.88
3319.89
3900.93
3811.54
3999.85
4100.21
4120.87
3999.82
4120.86
4120
4250.1
4250.2
4250.58
4250.87
4250.93
4500.12
4500.09
4249.75
4136.27
4550.32
4500.36
4510.94
4249.23
4000.6
3809.04
3492.2
3472.5
3487.1
3475.34
3469.77
3463.5
3450.44
3450.45
3400.63
3400.79
3289.42
3289.61
3289.78
3289.92
3250.32
3289.87
3199.39
3100.36
3289.66
3707.02
3600.84
3799.22
3500.93
3500.75
3500.62
3598.31
3299.64
3399.18
3399.94
3399.77
3289.43
3289.05
2799.69
2799.53
2959.21
2709.59
2359.61
1999.95
1699.74
1699.6
1699.46
1699.43
2359.64
2359.92
2359.6
2359.57
2359.41
2309.69
2309.38
2309.39
1800.04
1800.01
1640.84
1640.77
1630.89
1640.5
1640.47
1646.5
1599.76
1599.76
1640.8
1640.79
2402.14
2429.06
2429.15
2359.56
3319.24
3319.21
3350.89
3599.14
3599.74
3890.36
3999.58
4500.74
4500.35
4700.04
4700.36
4700.78
4400.48
4500.63
3900.22
3999.89
4000.15
4000.79
3999.28
3999.5
4200.82
4200.74
4112.07
4112.07
4249.04
4150.2
4249.54
4109.06
4020.32
4020.94
3809.07
3799.48
3799.24
3750.3
3687.12
3600.69
3500.61
3500.78
3500.13
3500.46
3299.14
3289.95
3299.15
3289.92
3099.84
3319.06
3289.33
3199.19
3399.66
3500.91
3599.07
3599.39
3400.24
3400.18
3400.06
3550.05
3702.7
3799.11
3599.34
3289.96
3289.31
3243.49
2749.68
2709.45
2649.59
2600.38
2499.82
2499.53
2429.01
2359.53
1999.98
1743.92
1999.03
1769.93
1769.79
1769.71
1769.46
1769.43
1969.23
1969.23
1599.87
1599.87
1599.87
1599.87
1599.61
1599.62
1599.62
1599.62
1599.96
1599.96
2049.02
2049.04
2049.76
2049.76
2220.97
2049.76
3221.7
3289.98
3319.26
3550.18
3599.85
3900.39
3799.44
3950.57
4401.86
4417.18
4449.7
4499.61
4120.17
4400.35
4010.26
4120.59
4211.76
4499.19
4136.06
4120.73
4000.69
3999.74
3960.2
3951.2
4009.4
4000.13
3999.32
3999.28
4020.06
3979.5
3900.07
3809.25
3911.37
3900.65
3809.16
3800.76
3500.84
3510.93
3500.59
3502.47
3319.27
3319.81
3349.29
3349.82
3319.21
3500.79
3289.94
3300.43
3500.4
3500.88
3500.97
3599.19
3500.68
3500.8
3599.37
3799.95
3599.59
3599.96
3599.19
3289.37
3080.56
3002.21
2573.67
2499.95
2499.76
2709.25
2499.88
2469.96
1904.6
1869.71
1599.94
1599.91
2000.09
1800.24
1779.41
1779.27
1710.63
1699.59
1699.52
1699.53
1599.64
1599.63
1599.62
1599.61
1599.36
1599.37
1599.36
1599.37
1599.3
1599.31
1599.33
1599.49
1599.86
1779.88
1999.72
1699.22
2959.44
3149.82
3289.46
3319.37
3149.14
3289.95
3600.12
3999.58
3999.96
4212.11
4603.23
4657.4
4000.42
4120.55
4000.02
4000.55
3905.95
3913.9
3900.66
3801
3904.7
3899.35
3850.55
3810.63
3800.2
3799.88
3799.95
3700.34
3599.31
3449.28
3319.77
3319.53
3319.56
3319.41
3319.38
3319.27
3289.5
3289.55
3289.46
3289.52
3149.1
3150.65
3149.73
2999.51
2999.1
2959.82
2999.25
2999.36
2999.94
2999.94
3100.26
3149.82
3000
3140.92
3000.93
3149.41
2999.87
3099.24
2999.86
2999.29
2590.5
2599.48
2499.84
2499.76
2499.26
2499.64
2499.02
2360
2309.82
2249.7
1743.96
1743.25
2469.71
2458.63
2430.66
2430.38
2300.73
1800.57
1775.42
1753.07
1599.87
1599.86
1599.84
1599.8
1599.94
1599.97
1599.97
1600
1658.57
1659.87
1743.82
1999.3
1858.62
2409.12
2409.72
2359.2
3400.53
3399.64
3438.63
3500.33
3599.02
3500.68
3485.1
3667.56
3999.56
4109.41
4428.03
4440.7
3799.87
3799.12
3799.76
3750.34
3750.44
3799.51
3599.73
3475.3
3599.66
3599.39
3599.42
3400.85
3399.65
3500.26
3399.19
3421.43
3599.71
3700.47
3800.58
3610.97
3600.22
3600.35
3500.35
3500.54
3800
3799.94
3599.87
3600.1
3600.67
3750.18
3500.91
3399.06
2780.28
2949.97
2959.55
2959.32
2649.14
2949.39
3020.29
3002.3
3002.1
2799.14
2799.3
2959.53
2848.31
3100.05
3289.3
3210.72
3528.88
3500.76
3494.11
3400.16
3256.75
3210.28
2959.49
2500.15
2359.51
2309.9
2300.79
1950.65
1699.66
1699.63
1699.54
1699.52
1699.09
1699.01
1699.01
1699.01
1569.86
1569.76
1569.74
1569.74
1599.31
1599.32
1599.32
1599.33
1599.51
1599.51
1599.51
1599.57
1699.27
1699.36
1599.67
1549.12
2549.83
2549.34
2599.34
2599.71
2469.36
2549.77
2719.95
3399.71
3319.19
3319.92
3399.93
3599.44
3319.55
3399.3
3319.66
3319.98
3399.07
3399.38
3400.14
3400.97
3475.32
3599.75
3399.61
3399.61
3399.35
3319.87
3300.55
3289.61
3289.85
3289.25
2989.78
2989.5
3000.36
2989.78
2989.37
2989.2
2869.56
2869.58
2902.74
2950.74
2959.36
2869.89
2900.77
2869.1
2449.73
2359.7
2299.98
2299.79
2359.51
2299.93
2359.23
2499.07
2449.84
2499.5
2449.78
2549.45
2599.29
2699.54
2709.64
2699.4
2959.32
2649.24
2599.65
2599.57
2359.91
2359.62
2249.45
2249.23
1869.3
1869.1
1599.83
1599.83
1599.61
1599.54
1599.45
1599.33
1599.02
1549.61
1549.45
1549.29
1471.84
1471.84
1417.51
1402.48
1399.96
1399.97
1399.97
1399.98
1486.32
1485.86
1485.86
1521.26
1545.83
1549.11
1434.83
1399.59
2459.02
2449.11
2359.62
2449.61
2459.73
2609.59
2499.51
2649.79
2749.73
2669.98
2959.16
3146.5
2902.74
2959.08
2869.66
2902.95
2959.49
2959.77
2999.01
2999.3
3109.32
3119.67
3130.46
3140.08
2959.46
2900.73
2859.09
2799.74
2780.32
2699.43
2599.67
2599.21
2400.73
2399.67
2399.16
2399.03
2359.8
2359.8
2359.95
2359.98
2299.02
2287.34
1999.94
1999.94
1699.73
1699.7
1699.57
1699.31
1799.3
1799.2
1799.27
1799.76
1907.75
2173.02
2199.29
2199.2
2199.79
2299.07
2199.88
2199.5
2199.28
2199.21
2149.9
2149.43
1800.53
1743.83
1699.9
1699.81
1599.56
1599.47
1599.37
1599.37
1599.19
1599.17
1599.15
1599.01
1549.55
1549.05
1535.97
1535.97
1506.52
1505.31
1469.31
1469.31
1402.8
1407.07
1407.07
1415.69
1399.57
1399.57
1399.57
1399.6
1567.24
1599.07
1599.2
1399.7
2709.28
2850.98
3049.36
3289.27
3319.58
3500.36
3289.45
3500.15
3243.13
3289.31
3289.75
3399.13
3219.7
3289.23
3300.11
3400.55
3500.2
3599.49
3550.43
3600.36
3749.32
3700.65
3900.11
3750.93
3400.55
3500.05
3399.24
3299.35
3400.68
3319.86
3319.46
3319.59
3289.82
3289.91
3299.04
3299.43
3289.99
3289.18
3289.11
3289.1
3219.13
3199.16
3140.85
2780.74
2749.36
2950.35
2950.07
2902.29
2848.4
2749.34
2950.57
3199.23
3199.01
3199.24
3289.14
3289.87
3289.18
3210.98
3289.64
2959.2
3149.07
2986.79
2959.97
2709.28
2499.75
2510.36
2549.54
2499.86
2499.3
2499.11
2430.45
2430.44
2000.92
2209.07
2209.1
2000.75
1800.31
1700.11
1658.71
1658.29
1630.52
1630.49
1600.74
1600.69
1600.18
1600.55
1600.54
1600.88
1549.62
1549.62
1549.62
1600.31
1550.31
2359.98
2430.4
2350.26
2699.6
2723.5
2959.88
3500.19
3405.67
3486.47
3460.03
3700.84
3599.93
3702.68
3800.55
3999.24
3799.16
4000.03
3800.74
4000.26
3700.94
3775
3700.77
3700.74
3750.3
3707.26
3600.99
3599.92
3380.3
3369.86
3319.32
3250.89
3399.04
3349.87
3319.27
3319.11
3319.09
3300.95
3299.94
3299.64
3002.5
3000.38
2969.6
2969.55
3152.02
3140.1
3299.07
2900.53
2749.81
2959.15
2959.34
2959.5
2962.2
2966.55
3049.84
3209.16
3090.94
3000.12
3199.2
3399.01
3140.72
3140.02
3210.67
2749.6
2799.89
2699.88
2599.59
2599.52
2599.09
2599.03
2430.7
2409.77
2169.1
1999.82
2169.85
2169.85
2169.05
2000.19
1849.56
1849.07
1800.99
1743.32
1700.18
1699.86
1599.83
1599.83
1599.74
1599.74
1599.48
1599.49
1599.49
1599.51
1599.24
1599.24
1599.25
1599.69
1600.15
1600.29
1800.09
1602.01
2499.44
2499.84
2709.26
3000.71
3453.23
3500.38
3475.97
3700.74
3800.88
3600.46
3599.97
3600.8
3600.63
3750.04
3850.07
3850.61
3850.37
3950.36
3799.82
3750.41
3499.95
3400.01
3399.34
3399.12
3399.77
3499.24
3350.66
3350.19
3500.62
3399.64
3349.67
3349.65
3344.4
3319.94
3342.8
3319.98
3299.71
3289.68
2937.9
2927.5
2989.82
2989.71
2989.92
2989.15
2859.65
2899.82
2899.89
2906.75
2959.26
2961.05
3049.88
3140.62
2799.74
2799.46
2799.75
2999.81
2799.72
2749.59
2849.82
2649.27
2699.9
2599.83
2499.69
2499.57
2399.3
2349.47
2249.4
2249.22
2000.94
1999.42
1849.99
1849.99
2209.52
1999.57
1935.5
1849.72
1849.13
1800.24
1800.32
1743.97
1599.55
1599.55
1599.55
1599.55
1599.31
1599.33
1599.33
1599.35
1399.98
1399.98
1399.98
1417.69
1479.54
1527.54
1399.92
1399.12
