0,
1,
2,
3,
4,
5,
6,
7,
8,
9,
10,
11,-0.47847239579166967
12,-2.6559213536562396
13,-0.33160338532292144
14,0.15252317707290786
15,3.9668763024583313
16,2.445891406052084
17,-1.6682627603958267
18,-3.5591117188854184
19,-5.0391328124687504
20,0.4177786458229207
21,3.283169010416678
22,2.117778906312502
23,-1.6017973957916638
24,-2.666396353656239
25,0.826838281343754
26,2.32243151040624
27,5.577567969125006
28,3.7771580727187413
29,0.41283723960417973
30,-2.361961718885425
31,-1.7232661458020857
32,1.038053645822913
33,3.499719010416655
34,2.461778906312503
35,-2.189880729125008
36,-0.10381302032291728
37,3.0990966146770944
38,3.0693815104062594
39,4.725342969125009
40,2.4221164060520763
41,-0.192954427062503
42,-2.157478385552082
43,0.05817552086458022
44,0.497203645822907
45,2.4582690104166787
46,1.199453906312506
47,-2.8805640624583333
48,-5.364179686989587
49,0.7752466146770871
50,3.4203065104062347
51,3.987309635791661
52,2.117949739385409
53,-1.262704427062502
54,-3.285920052218742
55,-2.3045244791354236
56,0.7794703124895932
57,3.5669023437500016
58,3.570645572979174
59,5.272427604208332
60,-1.8013630203229098
61,-1.610070051989581
62,0.6566398437395691
63,3.524517969125
64,1.6302664060520726
65,-1.0256794270624994
66,-3.586145052218754
67,-3.3600078124687656
68,1.2554869791562453
69,1.9358273437499918
70,0.24471223964584965
71,-2.656839062458346
72,-1.1597463536562458
73,-2.23654505198958
74,-0.21297682292708942
75,2.549709635791686
76,3.706141406052069
77,1.4030122396041662
78,-1.1326283855520813
79,-2.3294744791354134
80,1.014120312489581
81,2.518935677083334
82,3.0894372396458323
83,-2.6497557291250047
84,-3.4942713536562593
85,-1.4133617186562475
86,-0.9171184895937472
87,2.9586513024583354
88,0.36919973938540807
89,-3.3484294270624844
90,-4.326478385552093
91,-5.17194114580208
92,-0.2808880208437472
93,2.8058023437499884
94,4.331395572979176
95,2.3676859375416655
96,-1.1254963536562599
97,2.5375799480104178
98,3.2738315104062394
99,3.7061346357916847
100,0.02281640605207258
101,-1.6339544270625055
102,-1.735653385552098
103,-2.3335744791354216
104,-1.0057213541770835
105,0.45290234374999727
106,2.2604789063124997
107,-0.4778973957916861
108,2.214345313010412
109,2.438754948010427
110,0.7726648437395767
111,1.4758846357916866
112,-0.5172002606145867
113,-0.2730627603958453
114,-2.5705867188854086
115,-4.039307812468749
116,-1.361196354177082
117,0.5253023437499991
118,1.5738289063124995
119,-1.46766406245834
120,-0.3906546869895777
121,1.9585882813437507
122,1.8829315104062516
123,3.1637263024583433
124,2.0313414060520643
125,-1.010996093729176
126,-1.048828385552099
127,1.7821171875312416
128,-0.5234880208437573
129,0.9113273437499885
130,3.628528906312525
131,1.736927604208347
132,2.639753646343749
133,3.517129948010421
134,3.3218898437395694
135,2.290976302458347
136,1.2074080727187493
137,-1.8970377603958326
